Nama Instansi,Nama Satuan Kerja,Kode Paket,Kode RUP,Tahun Anggaran,Sumber Transaksi,Sumber Dana,Nama Penyedia,Metode Pengadaan,Jenis Pengadaan,Nama Paket,Status Paket,Total Nilai (Rp),Nilai PDN (Rp)
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1535253,32085347,2022,Pencatatan,APBD,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Rajagaluh - Garawastu (APBD)),PAKET SELESAI,199234000,199234000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,2127814,34612679,2022,E-Katalog 5.0,APBD,PT. SATORIA ANEKA INDUSTRI,E-Purchasing,Pengadaan Barang,"Ringer Laktat/Ringer Lactate, @500 mL",PROSES KONTRAK PPK,30520000,30520000
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,1316253,34712387,2022,Pencatatan,APBD,CV RAYA JAYA,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Bangunan Gedung Tempat Pendidikan,PAKET SELESAI,21000000,21000000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2186358,37573772,2022,E-Katalog 5.0,APBD,NOVAPHARIN,E-Purchasing,Pengadaan Barang,Cefadroxil monohydrate/ Cefadroxil/ Sefadroksil tablet/kapsul/kaplet 500 mg,PROSES KONTRAK PPK,409000,409000
KAB. MAJALENGKA,SEKRETARIAT DAERAH - ,1929253,37178850,2022,Pencatatan,APBDP,PT. MULYA PUTRA CITRA MOBIL,Pengadaan Langsung,Pengadaan Barang,Belanja Modal Kendaraan Bermotor Beroda Dua,PAKET SELESAI,103159500,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,381355,33717829,2022,E-Katalog 5.0,BLUD,NOVAPHARIN,E-Purchasing,Pengadaan Barang,Asam folat/folic acid tablet/kapsul/kaplet 1 mg ,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,560000,560000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1566531,34612679,2022,E-Katalog 5.0,APBD,PT. ESSITY HYGIENE AND HEALTH INDONESIA,E-Purchasing,Pengadaan Barang,LEUKOPLAST FIXOMULL Stretch 5cm x 5m,PROSES KONTRAK PPK,5348000,0
KAB. MAJALENGKA,SEKRETARIAT DAERAH - ,2035253,36859236,2022,Pencatatan,APBDP,"CV. DEVA PUTRA, CV. DWI GUNA",Pengadaan Langsung,Pengadaan Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Perabot Kantor,PAKET SELESAI,130060500,130060500
KAB. MAJALENGKA,KECAMATAN ARGAPURA - 7.01.0.00.0.00.19.0000,1885253,37354336;37354286;37354318,2022,Pencatatan,APBDP,,Dikecualikan,Jasa Lainnya,"Belanja Tagihan Telepon,Belanja Tagihan Listrik,Belanja Kawat/Faksimili/Internet/TV Berlangganan",PAKET SELESAI,19510170,19510170
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1779432,34612679,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Ondansetron hydrochloride (HCl)/ Ondansetron HCl dihydrate /Ondansetron inj 2 mg/mL,PROSES KONTRAK PPK,174600,174600
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1166288,35381571,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Plesterin Roll non woven roll 5 cm x 5 m,PROSES KONTRAK PPK,2447280,2447280
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,779309,34612679,2022,E-Katalog 5.0,APBD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,Rifampicin/ Rifampisin tablet/kapsul/kaplet 450 mg,PROSES KONTRAK PPK,467000,467000
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,1094253,35073771,2022,Pencatatan,APBD,CV PAGAN PUTRA UTAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Bangunan Gedung Tempat Pendidikan,PAKET SELESAI,199925000,199925000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1779474,34612679,2022,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Glimepiride/ Glimepirid tablet/kapsul/kaplet 2 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,861000,861000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2186006,37573772,2022,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Simvastatin tablet/kapsul/kaplet/tablet salut selaput/kaplet salut selaput 10 mg,PROSES KONTRAK PPK,340000,340000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,375504,33717829,2022,E-Katalog 5.0,BLUD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,Clobazam/ Klobazam tablet/kapsul/kaplet 10 mg	,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2304000,2304000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1331528,35345369,2022,E-Katalog 5.0,APBD,PT. COBRA DENTAL INDONESIA,E-Purchasing,Pengadaan Barang,DENPRO MICRON Superior,PROSES KONTRAK PPK,550000,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,2068294,37527131,2022,E-Katalog 5.0,BLUD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Resuscitator Bayi,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2842800,2842800
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,1401253,34094223,2022,Pencatatan,APBD,CV DELIMA CAWISTRA LESTAR,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Bangunan Gedung Tempat Pendidikan,PAKET SELESAI,199870000,199870000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1206571,34612806,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,"Latex Medical Examination Gloves XS,S,M,L",PROSES KONTRAK PPK,1243200,1243200
KAB. MAJALENGKA,KECAMATAN MAJALENGKA - 7.01.0.00.0.00.05.0000,2084253,33202886,2022,Pencatatan,APBD,CV ROSANDY ALAM KARYA,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Desa,PAKET SELESAI,69850000,69850000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1191091,34612679,2022,E-Katalog 5.0,APBD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,"Methylergometrine Maleate/ Methylergometrine/ Metilergometrin tablet/kapsul/kaplet 0,125 mg",PROSES KONTRAK PPK,214000,214000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1180520,34612679,2022,E-Katalog 5.0,APBD,PT DIPA PHARMALAB INTERSAINS,E-Purchasing,Pengadaan Barang,Faktor VIII (konsentrat) inj 500 IU ,PROSES KONTRAK PPK,10850000,0
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2187562,37573772,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Kandesartan/ Candesartan/ Candesartan Cilexetil tablet/kapsul/kaplet 8 mg,PROSES KONTRAK PPK,31800,31800
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1459253,31568675,2022,Pencatatan,APBD,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Cibulan - Bangbayang (APBD)),PAKET SELESAI,199242000,199242000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,921718,34612679,2022,E-Katalog 5.0,APBD,PT Otsuka Indonesia,E-Purchasing,Pengadaan Barang,Dextrose monohydrat - Dextrose anhydrat 40%,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4200000,4200000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,958502,34612679,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Asam traneksamat/Tranexamic acid injeksi 50 mg/ml,PROSES KONTRAK PPK,334000,334000
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,5267253,34666472,2022,Tender,APBD,BINTANG EL FATIH,Tender,Pekerjaan Konstruksi,Belanja Modal Bangunan Gedung Tempat Pendidikan (Rehabilitasi Ruang Kelas Dengan Tingkat Kerusakan Minimal Sedang Beserta Perabotnya) (DAK FISIK) Lokasi SD Negeri Majalengka Kulon VII Kecamatan Majalengka,SELESAI,537173738,537173738
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,783253,35219456,2022,E-Katalog 5.0,APBD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,"Antasida, kombinasi: alumunium hidroksida 200 mg + magnesium hidroksida 200 mg, tab kunyah	",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,54000000,54000000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1342712,34612679,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Atorvastatin/ Atorvastatin Calcium Trihydrate tablet salut selaputl/kaplet salut selaput 20 mg,PROSES KONTRAK PPK,490350,490350
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1837415,35382684,2022,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Cefotaxime sodium/ Cefotaxime/ Sefotaksim serb inj 1.000 mg,PROSES KONTRAK PPK,285000,285000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,779295,34612679,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Pioglitazone/ pioglitazone hydrochloride (HCl)/ pioglitazon tablet 15 mg,PROSES KONTRAK PPK,507600,507600
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1541377,34612679,2022,E-Katalog 5.0,APBD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,"Antasida, kombinasi: alumunium hidroksida 200 mg + magnesium hidroksida 200 mg, tab kunyah	",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,108000,108000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,1491981,33717354,2022,E-Katalog 5.0,BLUD,PT. Global Promedika Services,E-Purchasing,Pengadaan Barang,Electrocardiograph / ECG / EKG (Jasa Pengujian dan/atau Kalibrasi Alat Kesehatan) GPS-029,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,8027500,8027500
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1749409,35434278,2022,E-Katalog 5.0,APBD,PT. Setia Anugrah Medika,E-Purchasing,Pengadaan Barang,DIRUI DR-7000D Semi-Automatic Chemistry Analyzer and Accessories,PROSES KONTRAK PPK,30000000,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1538010,34612679,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Pioglitazone/ pioglitazone hydrochloride (HCl)/ pioglitazon tablet 15 mg,PROSES KONTRAK PPK,888300,888300
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1191110,34612679,2022,E-Katalog 5.0,APBD,PT. SOHO Industri Pharmasi,E-Purchasing,Pengadaan Barang,CURCUMA FORCE,PROSES KONTRAK PPK,4088700,4088700
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,840835,35217197,2022,E-Katalog 5.0,APBD,PT. Emiindo Jaya Bersama,E-Purchasing,Pengadaan Barang,"3 set Stainless Steel Dual-Head Stethoscope for Adult, Child, and Pediatrics/  Stetoskop",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1262100,1262100
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,375581,33717829,2022,E-Katalog 5.0,BLUD,PT. AFIFARMA,E-Purchasing,Pengadaan Barang,"Antasida, kombinasi: alumunium hidroksida 200 mg + magnesium hidroksida 200 mg, susp",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,671600,671600
KAB. MAJALENGKA,KECAMATAN ARGAPURA - 7.01.0.00.0.00.19.0000,2001253,32499194;32499189,2022,Pencatatan,APBD,,Pengadaan Langsung,Pengadaan Barang,"Belanja Makanan dan Minuman Rapat,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak",PAKET SELESAI,6000000,0
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,783105,35219456,2022,E-Katalog 5.0,APBD,PT.Phapros Tbk,E-Purchasing,Pengadaan Barang,Fitomenadion/ Phytomenadione/ Phytomenadion (Vitamin K1) injeksi 2 mg/ml (i.m.),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,7068600,7068600
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2065253,38798132,2022,Pencatatan,APBD,PT. ANDRA CIPTA CONSULT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Belanja Jasa Konsultasi Perencaan Arsitektur-Jasa Penilai Perawatan dan Kelayakan Bangunan Gedung UPTD Puskesmas Bantarujeg,PAKET SELESAI,4995000,4995000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1779553,34612679,2022,E-Katalog 5.0,APBD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,"Methylergometrine Maleate/ Methylergometrine/ Metilergometrin tablet/kapsul/kaplet 0,125 mg",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,214000,214000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1778928,35354151,2022,E-Katalog 5.0,APBD,PT Widatra Bhakti,E-Purchasing,Pengadaan Barang,"Ringer Laktat/ Ringer Lactate, @500 mL",PROSES KONTRAK PPK,11902800,11902800
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1820934,34612806,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,"Surgical Mask Earloop Plus, 3 ply",PROSES KONTRAK PPK,4995000,4995000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1835253,37695817,2022,Pencatatan,APBDP,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Kertasari - Beber (APBD P)),PAKET SELESAI,199264000,199264000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1330897,34988159,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Hb Meter Sahli,PROSES KONTRAK PPK,271920,271920
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,5279253,34891597,2022,Tender,APBD,CV. Cakra Buana Mandiri,Tender,Pekerjaan Konstruksi,Belanja Modal Bangunan Gedung Tempat Pendidikan (Rehabilitasi Ruang Laboratorioum Komputer Dengan Tingkat Kerusakan Minimal Sedang Beserta Perabotnya) (DAK FISIK) Lokasi SMP Negeri 3 Kadipaten,SELESAI,267205000,267205000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1649253,37412788,2022,Pencatatan,APBDP,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Rehabilitasi Jalan Batujaya - Jatimulya IX Kab. Majalengka (Rehabilitasi Jalan Batujaya Jatimulya IX Kab. Majalengka) (Bankeu Provinsi)),PAKET SELESAI,199251000,199251000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1749253,37660378,2022,Pencatatan,APBDP,CV. WIJAYA MEGAH UTAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Cingambul - Cikondang (APBD P)),PAKET SELESAI,199235000,199235000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1174106,34612679,2022,E-Katalog 5.0,APBD,PT. Beta Pharmacon,E-Purchasing,Pengadaan Barang,"Analog insulin rapid acting inj 100 IU/mL (cartridge disposible, penfill cartridge)",PROSES KONTRAK PPK,26850000,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1342712,34612679,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Divalproex sodium / Valproat tablet lepas lambat/kapsul lepas lambat 500 mg,PROSES KONTRAK PPK,5684000,5684000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1328115,34612679,2022,E-Katalog 5.0,BLUD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,Lorazepam tablet/kapsul/kaplet 2 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1573000,1573000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1180523,34612679,2022,E-Katalog 5.0,APBD,PT. SATORIA ANEKA INDUSTRI,E-Purchasing,Pengadaan Barang,"Air untuk injeksi, cairan inj 25 mL",PROSES KONTRAK PPK,5300000,5300000
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,1368253,34081801,2022,Pencatatan,APBD,CV DIMAS,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Bangunan Gedung Tempat Pendidikan,PAKET SELESAI,199822000,199822000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,779295,34612679,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Fluoksetin/Fluoxetine HCl tablet/kapsul/kaplet 20 mg,PROSES KONTRAK PPK,232200,232200
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1658253,37414454,2022,Pencatatan,APBDP,CV. AUDI JAYA,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Rehabilitasi Jalan Lengkongkulon -Jerukleueut IX Kab. Majalengka (PemeliharaanJalan Lengkongkulon - Jerukleueut IX Kab.Majalengka) (Bankeu Provinsi)),PAKET SELESAI,199261000,199261000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,995884,35350980,2022,E-Katalog 5.0,APBD,PT.Medisindo Bahana,E-Purchasing,Pengadaan Barang,HB Hemoglobin Test Strip MHS-2,PROSES KONTRAK PPK,765681,0
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,780306,35219456,2022,E-Katalog 5.0,APBD,PT. IFARS PHARMACEUTICAL LABORATORIES,E-Purchasing,Pengadaan Barang,Amoksisilin/Amoxicillin sirup kering 250 mg/5 ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,104940000,104940000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,375504,33717829,2022,E-Katalog 5.0,BLUD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,"Lorazepam tablet/kapsul/kaplet 0,5 mg",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,675000,675000
KAB. MAJALENGKA,KECAMATAN MAJALENGKA - 7.01.0.00.0.00.05.0000,2076253,33203846,2022,Pencatatan,APBD,CV KARYA AMALIA,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Desa,PAKET SELESAI,110245000,110245000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1293616,35361223,2022,E-Katalog 5.0,APBD,PT. Sekarguna Medika,E-Purchasing,Pengadaan Barang,Regulator Oxygen Standard,PROSES KONTRAK PPK,8120000,0
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1567253,32200577,2022,Pencatatan,APBD,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Tonjong - Cikasarung (APBD)),PAKET SELESAI,199243000,199243000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1655253,37413896,2022,Pencatatan,APBDP,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Rehabilitasi Jalan Jatiserang - Leuwiseeng IXKab. Majalengka (Rehabilitasi Jalan Jatiserang -Leuwiseeng IX Kab. Majalengka) (Bankeu Provinsi)),PAKET SELESAI,199241000,199241000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,341930,33891211,2022,E-Katalog 5.0,APBD,PT BOLD TECHNOLOGIES LEADING INDONESIA,E-Purchasing,Pengadaan Barang,Treadmill + Cardiopoint Ergo + trolley,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,390000000,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1180523,34612679,2022,E-Katalog 5.0,APBD,PT. SATORIA ANEKA INDUSTRI,E-Purchasing,Pengadaan Barang,Glukosa larutan infus 5% 500 mL,PROSES KONTRAK PPK,1325400,1325400
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,1294253,34094517,2022,Pencatatan,APBD,CV SURYA PUTRA MANDIRI,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Bangunan Gedung Tempat Pendidikan,PAKET SELESAI,199919000,199919000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1167782,35381571,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,"Feeding Tube FR3,5 , 40cm",PROSES KONTRAK PPK,39428,39428
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1354672,35440151,2022,E-Katalog 5.0,APBD,MOFTECH MEDICAL SYSTEM,E-Purchasing,Pengadaan Barang,Scalpel Handle No.3,PROSES KONTRAK PPK,313600,313600
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1091319,34988159,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Glucose  Protein Test Strip,PROSES KONTRAK PPK,645810,645810
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1779553,34612679,2022,E-Katalog 5.0,APBD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,Hidroklorotiazid/ Hydrochlorothiazide tablet/kapsul/kaplet 25 mg (G),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,444000,444000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,826469,34907363,2022,E-Katalog 5.0,APBD,SINAR PANCA MEDIKA,E-Purchasing,Pengadaan Barang,SPMed Infusion Set,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,67700000,67700000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1779421,34612679,2022,E-Katalog 5.0,APBD,PT. Kalventis Sinergi Farma,E-Purchasing,Pengadaan Barang,Bisakodil Suppositoria 5 mg,PROSES KONTRAK PPK,183060,183060
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1595253,34769092,2022,Pencatatan,APBD,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pembangunan Tembok Penahan Tanah (TPT) Sungai/Drainase Utama Jalan Sindangpala - Sangiang ( BANKEU PROVINSI )),PAKET SELESAI,198619000,198619000
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,2127553,37707761,2022,E-Katalog 5.0,APBD,BERKAH CAHAYA ABADI,E-Purchasing,Pengadaan Barang,Wireless Multimedia Hub M717HUB,PAKET SELESAI,85690000,85690000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1534253,32085203,2022,Pencatatan,APBD,CV.DJUMANTARA,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Pos - Cipinang (APBD)),PAKET SELESAI,199235000,199235000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,787685,35219456,2022,E-Katalog 5.0,APBD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,"Hidrokortison/ Hydrocortisone/ Hydrocortisone acetate krim 2,5 %",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,46872000,46872000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,802578,34612806,2022,E-Katalog 5.0,APBD,PT. Bio Axion Healthindo,E-Purchasing,Pengadaan Barang,"NASAL OXYGEN, O2 cannula, size L",PROSES KONTRAK PPK,3385500,0
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,5317253,31090246,2022,Tender,APBD,Cv. Arkatama,Tender,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten ( Maja - Sukahaji ( Jalan Reguler )),SELESAI,4088805544,4088805544
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1681253,37415300,2022,Pencatatan,APBDP,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Rehabilitasi Jalan Tajur-Kertabasuki IX Kab.Majalengka (Pemeliharaan Jalan Tajur-KertabasukiIX Kab. Majalengka) (Bankeu Provinsi)),PAKET SELESAI,199247000,199247000
