Nama Instansi,Nama Satuan Kerja,Kode Paket,Kode RUP,Tahun Anggaran,Sumber Transaksi,Sumber Dana,Nama Penyedia,Metode Pengadaan,Jenis Pengadaan,Nama Paket,Status Paket,Total Nilai (Rp),Nilai PDN (Rp)
KAB. MAJALENGKA,PUSKESMAS ARGAPURA - 1.02.0.00.0.00.01.0001,01JXFJZ6M231NSRA23NH8MS6DX,56053220,2025,E-Katalog 6.0,APBD,ANGGA PURI,E-Purchasing,Barang,Belanja Barang dan Jasa BOK Puskesmas Argapura,ON PROCESS,2310000,2310000
KAB. MAJALENGKA,PUSKESMAS CIKIJING - 1.02.0.00.0.00.01.0006,01K8MY5KXFAFPGF7W8GE5WW8CS,60326694,2025,E-Katalog 6.0,APBD,MEKARWANGI,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD UPTD Puskesmas Cikijing,PAYMENT OUTSIDE SYSTEM,4320000,4320000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,12001793,54602436,2025,E-Katalog 5.0,BLUD,PT.GLOBAL DISPOMEDIKA,E-Purchasing,Pengadaan Barang,I.V. Cannula 22G,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,10065000,0
KAB. MAJALENGKA,"DINAS KETAHANAN PANGAN, PERTANIAN DAN PERIKANAN - 2.09.3.27.3.25.01.0000",01KAFEVDG7TV4DSGQ5XM5WASHH,58893068,2025,E-Katalog 6.0,APBD,FAHMI MOHAMAD RIDWAN,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,ON PROCESS,5519850,5519850
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,11940891,59825921,2025,E-Katalog 5.0,APBD,CV. INTI RAYA,E-Purchasing,Pengadaan Barang,Pas. Instalasi Stop Kontak,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,17030000,17030000
KAB. MAJALENGKA,INSPEKTORAT - 6.01.0.00.0.00.01.0000,11473058,54750026,2025,E-Katalog 5.0,APBD,ARENA JAYA,E-Purchasing,Pengadaan Barang,AQUA Galon,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2500000,2500000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,11920697,59902083,2025,E-Katalog 5.0,APBD,CV. ASTHA PILAR ANGKASA,E-Purchasing,Pengadaan Barang,pemasangan pintu kaca alumunium single (90x210x1bh),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,35325000,35325000
KAB. MAJALENGKA,PUSKESMAS WARINGIN - 1.02.0.00.0.00.01.0028,11796312,56205552,2025,E-Katalog 5.0,BLUD,PT CATUR DARA MAKMUR,E-Purchasing,Pengadaan Barang,GENOINT TETES MATA ERELA,PAKET SELESAI,422400,422400
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,11806439,58320503,2025,E-Katalog 5.0,APBD,PT IDS MEDICAL SYSTEMS INDONESIA,E-Purchasing,Pengadaan Barang,T1 Intelligent Ventilation - Neonatal to Adult,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,605000000,0
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,11998768,54704092,2025,E-Katalog 5.0,APBD,CV. ALKAROMAH SUPIANDI PUTRA,E-Purchasing,Pengadaan Barang,7.12.(3) Landasan Elastomerik Karet  Sintetis Berlapis Baja,PROSES KONTRAK PPK,8400000,8400000
KAB. MAJALENGKA,DINAS LINGKUNGAN HIDUP - 2.11.1.03.0.00.01.0000,10112412000,54609355,2025,Non Tender,APBD,PT. ITERGO BUANA UTAMA,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Belanja Jasa Konsultansi Lainnya-Jasa Konsultansi Lingkungan [ - ] Jasa Konsultansi Penyusunan Dokumen Indeks Kualitas Lahan,SELESAI,58719000,58719000
KAB. MAJALENGKA,PUSKESMAS CIKIJING - 1.02.0.00.0.00.01.0006,11910671,59398139,2025,E-Katalog 5.0,APBD,CIPTA MEDIKA SEMPURNA,E-Purchasing,Pengadaan Barang,NOVA GLASS F,PAKET SELESAI,959000,0
KAB. MAJALENGKA,BADAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.01.0000,11543153,54362894,2025,E-Katalog 5.0,APBD,CV Pratama,E-Purchasing,Pengadaan Barang,Lembar Konfirmasi Transfer (LKT),PAKET SELESAI,2500000,2500000
KAB. MAJALENGKA,PUSKESMAS CINGAMBUL - 1.02.0.00.0.00.01.0007,01KBXTVAX6PW73HY0EZ0BVHBB5,56492372,2025,E-Katalog 6.0,APBD,JAYA MAKMUR SENTOSA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,PAYMENT OUTSIDE SYSTEM,8300000,8300000
KAB. MAJALENGKA,PUSKESMAS SUMBERJAYA - 1.02.0.00.0.00.01.0005,11698459,55785395,2025,E-Katalog 5.0,BLUD,CV. ALHAMDULILLAH,E-Purchasing,Pengadaan Barang,Buku Kwitansi Besar,PAKET SELESAI,300000,300000
KAB. MAJALENGKA,PUSKESMAS JATITUJUH - 1.02.0.00.0.00.01.0017,01K0RFCJF2KTENS6XYX6WTCMPR,55785167,2025,E-Katalog 6.0,APBD,KENARA PELITA RAYA,E-Purchasing,Barang,Belanja Barang dan Jasa BOK Puskesmas,ON PROCESS,1800000,1800000
KAB. MAJALENGKA,BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA - 5.03.5.04.0.00.01.0000,01JTMTXNYTFB1K8AWN7542BGHH,55883398,2025,E-Katalog 6.0,APBD,CIPTA SARANA UTAMA,E-Purchasing,Jasa Lainnya,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,PAYMENT OUTSIDE SYSTEM,11900000,11900000
KAB. MAJALENGKA,BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA - 5.03.5.04.0.00.01.0000,01JTMTXNYTFB1K8AWN7542BGHH,55883398,2025,E-Katalog 6.0,APBD,CIPTA SARANA UTAMA,E-Purchasing,Jasa Lainnya,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,PAYMENT OUTSIDE SYSTEM,11900000,11900000
KAB. MAJALENGKA,SEKRETARIAT DPRD - 4.02.0.00.0.00.01.0000,11682998,57392883,2025,E-Katalog 5.0,APBD,CV. DWI GUNA,E-Purchasing,Pengadaan Barang,MCB 25A,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,850000,850000
KAB. MAJALENGKA,DINAS PEMUDA DAN OLAH RAGA - 2.19.0.00.0.00.01.0000,11995745,56759251,2025,E-Katalog 5.0,APBD,CV. MAJU BERSAMA 94,E-Purchasing,Pengadaan Barang,Pipa PVC dia. 1/2in,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2400000,2400000
KAB. MAJALENGKA,PUSKESMAS PANONGAN - 1.02.0.00.0.00.01.0026,12022694,55783412,2025,E-Katalog 5.0,BLUD,PT. INDO PRIANGAN KATULISTIWA,E-Purchasing,Pengadaan Barang,SALBUTAMOL 2 MG,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,150000,150000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.01.0034,12053889,56788615,2025,E-Katalog 5.0,APBD,PT.GLOBAL DISPOMEDIKA,E-Purchasing,Pengadaan Barang,Metragloves Latex Examination Powdered Size Medium,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1006990,1006990
KAB. MAJALENGKA,BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA - 5.03.5.04.0.00.01.0000,01K9TZXWAVB7GHKMVKR8B3PA0E,61069359,2025,E-Katalog 6.0,APBD,RAIHAN,E-Purchasing,Jasa Lainnya,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,PAYMENT OUTSIDE SYSTEM,3971850,3971850
KAB. MAJALENGKA,BADAN PENANGGULANGAN BENCANA DAERAH - 1.05.0.00.0.00.02.0000,01KC5NFE6Q0TEGKKA3FEVYT82G,61939111,2025,E-Katalog 6.0,APBD,DEDEH DIHARSAH,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,ON PROCESS,4750000,4750000
KAB. MAJALENGKA,PUSKESMAS KADIPATEN - 1.02.0.00.0.00.01.0012,01JZWAX26VHMWAZ0QC3HAJEEMW,56618797,2025,E-Katalog 6.0,APBD,BUMBUWANGI CIPTA EKARASA,E-Purchasing,Barang,Belanja Barang dan Jasa BOK Puskesmas,ON PROCESS,18110782,18110782
KAB. MAJALENGKA,"DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN PERTANAHAN - 1.04.2.10.1.03.01.0000",11623884,54964594,2025,E-Katalog 5.0,APBD,CV ANGKASA FLANK GROUP,E-Purchasing,Pengadaan Barang,MAP ORDNER 7cm,PAKET SELESAI,120000,120000
KAB. MAJALENGKA,KECAMATAN MAJA - 7.01.0.00.0.00.16.0000,11628273,56898679,2025,E-Katalog 5.0,APBD,CV Pratama,E-Purchasing,Pengadaan Barang,Buku Kuitansi,PROSES KONTRAK PPK,60000,60000
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",11486574,57201468,2025,E-Katalog 5.0,APBD,ABIZAR,E-Purchasing,Pengadaan Barang,FOTOCOPY DAN PENGGANDAAN,PROSES KONTRAK PPK,1950000,1950000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,11943655,59702862,2025,E-Katalog 5.0,APBD,CV. MAJU BERSAMA 94,E-Purchasing,Pengadaan Barang,Pek. Pintu alumunium Type P4,PROSES KONTRAK PPK,3150000,3150000
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01K3G3NKCZ3WB283K4CPTVRTSW,59154940,2025,E-Katalog 6.0,APBDP,TEDDI IRMADI,E-Purchasing,Barang," Belanja Makanan dan Minuman Rapat",ON PROCESS,1900000,1900000
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01JWAYH5MWVEDJMA561Q3TXESQ,58649814,2025,E-Katalog 6.0,APBD,DEDEH DIHARSAH,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,ON PROCESS,14400000,14400000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10136805000,58644309,2025,Non Tender,APBD,CV. Nirmaya,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Jaringan Irigasi Cioray Desa Nagarakembang Kec. Cingambul,SELESAI,199452000,199452000
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,01K9PE059V4EWES21CP1PZH9JB,61621080,2025,E-Katalog 6.0,APBDP,TRIPEL D,E-Purchasing,Barang,"Belanja Jasa Pemasangan Instalasi Telepon, Air, dan Listrik",ON PROCESS,50000000,50000000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,11982621,59825927,2025,E-Katalog 5.0,APBD,PT.HAURA KARYA NUSANTARA,E-Purchasing,Pengadaan Barang,Instalasi Titik Lampu,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,10837500,10837500
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,11921871,54945612,2025,E-Katalog 5.0,APBD,CV Nusantara Bintang Abadi,E-Purchasing,Pengadaan Barang,Galian untuk Selokan Drainase dan Saluran Air,PROSES KONTRAK PPK,2031760,2031760
KAB. MAJALENGKA,PUSKESMAS MAJA - 1.02.0.00.0.00.01.0002,01KBEZZ20H8EJQ9SNVW6WRSYPW,61171581,2025,E-Katalog 6.0,BLUD,AOMA PRIMA MEDIKA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,PAYMENT OUTSIDE SYSTEM,7255515,7255515
KAB. MAJALENGKA,DINAS PEMUDA DAN OLAH RAGA - 2.19.0.00.0.00.01.0000,11995745,56759251,2025,E-Katalog 5.0,APBD,CV. MAJU BERSAMA 94,E-Purchasing,Pengadaan Barang,Pagar Hias Besi Hollow 4 x 4 cm,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,279903650,279903650
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,01K2BPSB5PWQ2B8FP86CHZNM9T,58794534,2025,E-Katalog 6.0,APBD,MULYA UTAMA SUPPLY AND DISTRIBUTION,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,ON PROCESS,36027104,36027104
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.01.0034,11796327,56817577,2025,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Terazosin tab 2 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,490000,490000
KAB. MAJALENGKA,PUSKESMAS MALAUSMA - 1.02.0.00.0.00.01.0024,11826096,55854217,2025,E-Katalog 5.0,APBD,PT SYSMEX INDONESIA,E-Purchasing,Pengadaan Barang,pocH pack L (II),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1487922,0
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01KBYFGJMFP01YSDM6MRV9B1HF,61079250,2025,E-Katalog 6.0,APBDP,TEDDI IRMADI,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,ON PROCESS,1425000,1425000
KAB. MAJALENGKA,PUSKESMAS PANYINGKIRAN - 1.02.0.00.0.00.01.0023,01K3JJJEWHD47NBG5M9K9HBS9Z,60318410,2025,E-Katalog 6.0,BLUD,LUTFI DJAYA BERSAMA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,6233760,6233760
KAB. MAJALENGKA,PUSKESMAS CIKIJING - 1.02.0.00.0.00.01.0006,01K9EH3Q7EV0AQ7Q0CTXFYB6B8,62086844,2025,E-Katalog 6.0,APBD,PHAPROS,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD UPTD Puskesmas Cikijing,ON PROCESS,1108890,1108890
KAB. MAJALENGKA,DINAS PEMUDA DAN OLAH RAGA - 2.19.0.00.0.00.01.0000,10596044000,61082535,2025,Non Tender,APBD,CV. APPOT,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Barang yang akan dijual/diserahkan kepada masyarakat (Rehab Lapang SepakBola Desa Kasturi Kec. Cikijing),SELESAI,83757381,83757381
KAB. MAJALENGKA,PUSKESMAS ARGAPURA - 1.02.0.00.0.00.01.0001,01K240CB7EXGWM19A3A9AWJ2H6,56055152,2025,E-Katalog 6.0,APBD,ANGGA PURI,E-Purchasing,Barang,Belanja Barang dan Jasa BOK Puskesmas Argapura,ON PROCESS,7350000,7350000
KAB. MAJALENGKA,PUSKESMAS ARGAPURA - 1.02.0.00.0.00.01.0001,01K7KB7C4D1RK33DE8Q75RBRJ6,56075702,2025,E-Katalog 6.0,APBD,JAYA MAKMUR SENTOSA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD UPTD Puskesmas Argapura,PAYMENT OUTSIDE SYSTEM,1232100,1232100
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10209221000,54705833,2025,Non Tender,APBD,cv dharmawan jaya,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jembatan pada Jalan Kabupaten ( Rehabilitasi Jembatan Cibuaya (DAU)),SELESAI,199137803,199137803
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,11321008,53965593,2025,E-Katalog 5.0,APBD,PT.Bina Cipta Utama,E-Purchasing,Pengadaan Barang,3. Pekerjaan Timbunan Biasa Dari Sumber Galian,PROSES KONTRAK PPK,21715155.9,21715155.9
KAB. MAJALENGKA,PUSKESMAS SUMBERJAYA - 1.02.0.00.0.00.01.0005,01JWQCWA8WMBT9AB09ZHX3MMFA,55783213,2025,E-Katalog 6.0,APBD,SARI TANI SERA,E-Purchasing,Barang,Belanja Barang dan Jasa BOK Puskesmas - Penyakit Menular dan Tidak Menular Makan dan Minum Rapat - UPTD Puskesmas Sumberjaya,ON PROCESS,1187500,1187500
KAB. MAJALENGKA,"DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN PERTANAHAN - 1.04.2.10.1.03.01.0000",11860890,58662391,2025,E-Katalog 5.0,APBD,Glagahwangi,E-Purchasing,Pengadaan Barang,Pengecatan 1 m2 Plafond Baru ( 1 lapis cat dasar dan 2 lapis cat penutup ),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,203625,203625
KAB. MAJALENGKA,DINAS PEMUDA DAN OLAH RAGA - 2.19.0.00.0.00.01.0000,01JYDH8GJJBACTHPHER2FCAFNH,56423027,2025,E-Katalog 6.0,APBD,PUTRA JAYA MANDIRI,E-Purchasing,Jasa Lainnya,Belanja Pemeliharaan Alat Kantor (Alat Pendingin),ON PROCESS,2250000,2250000
KAB. MAJALENGKA,PUSKESMAS JATIWANGI - 1.02.0.00.0.00.01.0013,01JWTCK0BVG1PM9XFRWN4NY02K,55780932,2025,E-Katalog 6.0,APBD,PT Wadya Prima Mulia,E-Purchasing,Barang,Belanja Modal Peralatan dan Mesin BLUD,ON PROCESS,20821713,0
KAB. MAJALENGKA,PUSKESMAS PANYINGKIRAN - 1.02.0.00.0.00.01.0023,01K44PA2Z07Y4R7S8D54JXVWB3,60318410,2025,E-Katalog 6.0,BLUD,LINA MARLIANA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,950000,950000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.01.0034,11576328,56568900,2025,E-Katalog 5.0,APBD,DAPUR RK,E-Purchasing,Pengadaan Barang,Jamuan Ringan VIP RK,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,5000000,5000000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,11420403,54602436,2025,E-Katalog 5.0,BLUD,PT. Sampharindo Perdana,E-Purchasing,Pengadaan Barang,Hidrokortison  Acetat,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,316000,316000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10247398000,58714212,2025,Non Tender,APBD,CV. ADIDAYA GLOBAL ABADI,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jembatan pada Jalan Kabupaten (Rehabilitasi Jembatan Cibarengkok),SELESAI,298680132,298680132
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,01K4257YCYC0X3Z26C2MXJBJG3,58931617,2025,E-Katalog 6.0,APBD,MUHAMAD WINDU NATA KUSUMAH,E-Purchasing,Barang,Beban Makanan dan Minuman Rapat (Makan Rapat dan Snack Rapat Koordinasi dan Penyusunan Dokumen Perubahan RKA-SKPD),ON PROCESS,2850000,2850000
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01K0B77KEPXH2YFDVHYB6XKDPV,59054498,2025,E-Katalog 6.0,APBD,KILAT MAJU,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,PAYMENT OUTSIDE SYSTEM,333000,333000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,01KA819QRXST70136GZ0BZH6WB,61720585,2025,E-Katalog 6.0,APBD,DEDEH DIHARSAH,E-Purchasing,Barang,Bahan Cetak (P2PTM Keswa),ON PROCESS,1010000,1010000
KAB. MAJALENGKA,PUSKESMAS MAJALENGKA - 1.02.0.00.0.00.01.0008,11924811,56181752,2025,E-Katalog 5.0,BLUD,PT. INDO PRIANGAN KATULISTIWA,E-Purchasing,Pengadaan Barang,AMOXICILLIN TRIHYDRATE TAB 500 MG,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,9800000,9800000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,01KC320AHKB3BVXS6RAHVKMFME,61873845,2025,E-Katalog 6.0,BLUD,ENERGI MEDISTRON,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD (Belanja Suku Cadang Peralatan Rawat Inap dan Rawat Jalan),ON PROCESS,206928642,0
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,11941702,59702883,2025,E-Katalog 5.0,APBD,CV. MULTI BROTHER,E-Purchasing,Pengadaan Barang,Tiang Torn  Rangka Besi Siku T 3 m,PROSES KONTRAK PPK,3320000,3320000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.01.0034,11944716,59702503,2025,E-Katalog 5.0,APBD,CV. CIPTA KANAKA ASRI,E-Purchasing,Pengadaan Barang,"Pompa Transfer 0,5 KW",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,13800000,13800000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,01K5B8T1KS1NYT7BC5VBABPY6A,58834778,2025,E-Katalog 6.0,APBD,DEDEH DIHARSAH,E-Purchasing,Barang,Beban Makanan dan Minuman Rapat (Jamuan Snack Rapat - sub kegiatan Penyediaan Bahan Logistik Kantor),ON PROCESS,1400000,1400000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.01.0034,11944716,59702503,2025,E-Katalog 5.0,APBD,CV. CIPTA KANAKA ASRI,E-Purchasing,Pengadaan Barang,Pek. Pas. Roofdrain stainless,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1920000,1920000
KAB. MAJALENGKA,PUSKESMAS MARGAJAYA - 1.02.0.00.0.00.01.0025,01JXF239RZGH68GZR219A31KB3,55784282,2025,E-Katalog 6.0,APBD,TELEKOMUNIKASI SELULAR,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD - Puskesmas Margajaya,ON PROCESS,2664000,2664000
KAB. MAJALENGKA,PUSKESMAS BALIDA - 1.02.0.00.0.00.01.0027,01K6C7RZM8YTVWRMT63JBA8701,55792014,2025,E-Katalog 6.0,APBD,KENARA PELITA RAYA,E-Purchasing,Barang,BOK_BELANJA SNACK PELAKSANAAN KELAS IBU BALITA_PENGELOLAAN PELAYANAN KESEHATAN IBU HAMIL_UPTD PUSKESMAS BALIDA TA. 2025,PAYMENT OUTSIDE SYSTEM,3850000,3850000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.01.0034,11978036,56817577,2025,E-Katalog 5.0,APBD,PT. INDO PRIANGAN KATULISTIWA,E-Purchasing,Pengadaan Barang,RECO TETES MATA,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1250000,1250000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,11683360,58008778,2025,E-Katalog 5.0,APBD,cv. maezurra indotama,E-Purchasing,Pengadaan Barang,double tape 1 inch,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,82500,82500
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,11995400,55197371,2025,E-Katalog 5.0,APBD,CV. MAJU BERSAMA 94,E-Purchasing,Pengadaan Barang,Lataston Lapis Aus (HRS-WC),PROSES KONTRAK PPK,908200000,908200000
KAB. MAJALENGKA,PUSKESMAS JATIWANGI - 1.02.0.00.0.00.01.0013,12020377,59808472,2025,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Cefixime trihydrate/ Cefixime/ Sefiksim tablet/kapsul/kaplet 100 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,700000,700000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,01KAWG727P4Q3V8NS8ZAFK56FZ,61382595,2025,E-Katalog 6.0,BLUD,TIARA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD (Belanja Bahan Pembersih),ON PROCESS,45621000,45621000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.01.0034,12007199,56788615,2025,E-Katalog 5.0,APBD,PT MULYATAMA ABADI MEDIKA,E-Purchasing,Pengadaan Barang,Gutta Percha Point 15-40,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,120000,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,11405573,54602436,2025,E-Katalog 5.0,BLUD,PT Yarindo Farmatama,E-Purchasing,Pengadaan Barang,Valproat tab lepas lambat 500 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,5880000,5880000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,11573988,54602436,2025,E-Katalog 5.0,BLUD,PT Pratapa Nirmala,E-Purchasing,Pengadaan Barang,Deferipron/Deferiprone tab salut selaput/kaplet salut selaput 500 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,15384000,15384000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,11574647,56798032,2025,E-Katalog 5.0,APBD,NUN SNACK,E-Purchasing,Pengadaan Barang,NASI BOX,PAKET SELESAI,750000,750000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,01JVBXEXVVJ5DK1QRARWKXKNBV,54366781,2025,E-Katalog 6.0,APBD,NUNUNG NURHASANAH,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat (TB),PAYMENT OUTSIDE SYSTEM,1950000,1950000
KAB. MAJALENGKA,PUSKESMAS BALIDA - 1.02.0.00.0.00.01.0027,01JYZMZDZ8C8WBHT34VB7PBN04,55781428,2025,E-Katalog 6.0,APBD,KENARA PELITA RAYA,E-Purchasing,Barang,BOK _BELANJA MAKAN PELAKSANAAN LOKAKARYA MINI TRIWULAN _ UPTD PUSKESMAS BALIDA 2025,ON PROCESS,1500000,1500000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,01K010DM7F53ZY1DS5ZYPC8KTR,58787772,2025,E-Katalog 6.0,APBD,BARRAH,E-Purchasing,Barang,Belanja Bahan-Bahan Bangunan dan Konstruksi (Bahan Pemeliharaan Rutin Jalan PKBTR Jatitujuh),ON PROCESS,24862427,24862427
KAB. MAJALENGKA,PUSKESMAS JATITUJUH - 1.02.0.00.0.00.01.0017,11808362,55782975,2025,E-Katalog 5.0,APBD,PT.Phapros Tbk,E-Purchasing,Pengadaan Barang,Epinefrin/ Epinephrine (Adrenalin) injeksi 1 mg/mL,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,174840,174840
